1,1,0.502,0,19.188,19.207,20.446,20.948,-1,-1
1,2,21.951,0,17.808,17.817,18.821,40.772,-1,-2
1,3,41.773,0,9.628,NaN,1.951,43.725,0,-2
1,4,44.729,0,2.896,NaN,0.372,45.101,0,-2
1,5,46.102,1,13.964,NaN,0.021,46.123,0,-2
1,6,47.126,0,1.256,NaN,0.648,47.774,0,-2
1,7,48.774,0,9.666,NaN,3.467,52.241,0,-2
1,8,53.244,0,9.811,9.819,10.740,63.984,-1,-3
1,9,64.988,0,21.403,21.420,22.357,87.345,-1,-4
1,10,88.349,0,2.374,2.394,3.082,91.431,8,4
1,11,92.433,0,3.497,3.513,3.992,96.425,8,12
1,12,97.426,0,1.377,1.404,1.974,99.400,8,20
1,13,100.403,0,6.119,6.131,6.810,107.213,-1,19
1,14,108.214,0,3.269,3.288,3.807,112.021,8,27
1,15,113.025,0,7.494,NaN,4.086,117.111,0,27
1,16,118.114,0,6.594,NaN,5.913,124.027,0,27
1,17,125.030,0,1.368,NaN,0.502,125.532,0,27
1,18,126.535,1,0.103,0.125,0.344,126.879,8,35
1,19,127.883,0,12.645,NaN,0.396,128.279,0,35
1,20,129.281,0,22.392,NaN,0.229,129.510,0,35
1,21,130.513,0,10.575,NaN,0.267,130.780,0,35
1,22,131.781,0,12.279,NaN,0.232,132.014,0,35
1,23,133.018,0,10.189,NaN,0.195,133.213,0,35
1,24,134.215,0,5.928,NaN,0.247,134.462,0,35
1,25,135.464,1,13.248,NaN,0.225,135.689,0,35
1,26,136.691,1,8.158,NaN,1.300,137.991,0,35
1,27,138.992,0,8.524,NaN,0.426,139.418,0,35
1,28,140.420,0,5.103,NaN,0.598,141.018,0,35
1,29,142.018,0,3.643,NaN,0.335,142.354,0,35
1,30,143.358,0,6.980,NaN,0.793,144.150,0,35
1,31,145.154,0,26.776,NaN,0.557,145.712,0,35
1,32,146.713,0,12.071,NaN,0.223,146.936,0,35
1,33,147.938,0,2.076,NaN,0.284,148.222,0,35
1,34,149.224,0,1.369,NaN,1.148,150.372,0,35
1,35,151.374,0,21.776,NaN,0.193,151.567,0,35
1,36,152.568,1,1.309,NaN,0.022,152.590,0,35
1,37,153.594,1,4.713,NaN,0.298,153.892,0,35
1,38,154.896,1,2.414,NaN,0.680,155.576,0,35
1,39,156.579,0,6.347,NaN,0.317,156.896,0,35
1,40,157.897,0,4.849,NaN,0.217,158.114,0,35
1,41,159.117,0,6.468,NaN,0.243,159.360,0,35
1,42,160.362,0,8.977,NaN,0.706,161.069,0,35
1,43,162.072,0,14.180,NaN,6.590,168.662,0,35
1,44,169.664,0,5.014,5.036,5.453,175.117,8,43
1,45,176.118,0,13.100,NaN,7.651,183.769,0,43
1,46,184.773,0,6.027,6.034,6.482,191.255,8,51
1,47,192.257,0,8.322,8.338,9.101,201.358,-1,50
1,48,202.361,0,1.557,1.569,2.050,204.411,8,58
1,49,205.414,0,17.010,NaN,8.097,213.511,0,58
1,50,214.519,0,16.418,NaN,1.400,215.919,0,58
1,51,216.921,0,3.642,3.650,4.164,221.084,8,66
1,52,222.087,0,10.761,NaN,7.169,229.256,0,66
1,53,230.258,0,5.884,5.904,6.642,236.900,8,74
1,54,237.901,0,2.246,2.262,2.647,240.548,8,82
1,55,241.550,0,23.298,NaN,5.981,247.531,0,82
1,56,248.532,0,8.115,8.122,8.745,257.278,-1,81
1,57,258.280,0,4.031,4.045,4.440,262.720,8,89
1,58,263.722,0,17.589,NaN,9.896,273.617,0,89
1,59,274.618,0,16.559,NaN,9.302,283.920,0,89
1,60,284.923,0,4.518,4.531,4.968,289.890,8,97
1,61,290.893,0,4.212,4.230,4.769,295.662,8,105
1,62,296.665,0,10.549,NaN,9.765,306.430,0,105
1,63,307.432,0,0.525,0.547,1.019,308.451,8,113
1,64,309.453,0,2.101,2.111,2.471,311.924,8,121
1,65,312.927,0,10.884,NaN,0.729,313.656,0,121
1,66,314.660,0,17.209,NaN,8.914,323.574,0,121
1,67,324.577,0,11.246,NaN,0.477,325.054,0,121
1,68,326.057,0,2.250,2.265,2.634,328.690,8,129
1,69,329.692,0,3.350,NaN,0.848,330.541,0,129
1,70,331.543,1,5.213,NaN,0.322,331.864,0,129
1,71,332.869,0,5.869,NaN,4.557,337.426,0,129
1,72,338.430,0,10.280,NaN,9.487,347.917,0,129
1,73,348.921,0,7.072,7.081,7.477,356.398,-1,128
1,74,357.400,0,6.404,6.422,6.988,364.388,-1,127
1,75,365.391,0,13.318,NaN,10.318,375.709,0,127
1,76,376.709,0,11.692,NaN,10.033,386.742,0,127
1,77,387.744,0,5.635,5.659,6.238,393.983,-1,126
1,78,394.987,0,2.609,2.618,3.043,398.030,8,134
1,79,399.033,0,2.571,2.590,2.975,402.008,8,142
1,80,403.012,0,15.349,NaN,5.329,408.341,0,142
1,81,409.344,0,1.217,1.234,1.722,411.066,8,150
1,82,412.069,0,12.809,NaN,0.720,412.789,0,150
1,83,413.792,0,16.584,NaN,4.578,418.370,0,150
1,84,419.370,0,11.437,NaN,6.181,425.551,0,150
1,85,426.552,0,0.770,0.784,1.275,427.827,8,158
1,86,428.828,0,8.675,NaN,6.519,435.347,0,158
1,87,436.349,0,1.318,1.325,1.865,438.214,8,166
1,88,439.216,0,7.118,NaN,5.586,444.802,0,166
1,89,445.805,0,5.456,5.475,5.840,451.645,8,174
1,90,452.647,0,11.535,NaN,7.639,460.286,0,174
1,91,461.288,0,12.874,NaN,5.933,467.220,0,174
1,92,468.222,0,10.691,NaN,5.657,473.879,0,174
